"region","region_jpn","type","country","producer","producer_jpn","vintage","store_price","name","name_jpn","sort_order","general_region","aoc_order"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Arlaud","ドメーヌ・アルロー","2008","12600","Morey-Saint-Denis 1er Cru Branchards","モレ・サン・ドニ・プルミエ・クリュ・ブランシャール","276","11","218"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Arlaud","ドメーヌ・アルロー","2008","11800","Gevrey-Chambertin 1er Cru aux Combottes","ジュヴレ・シャンベルタン・プルミエ・クリュ・オー・コンボット","277","11","204"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Arlaud","ドメーヌ・アルロー","2008","21000","Charmes-Chambertin Grand Cru","シャルム・シャンベルタン・グラン・クリュ","278","11","212"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Arlaud","ドメーヌ・アルロー","2008","35000","Clos de la Roche Grand Cru","クロ・ド・ラ・ロッシュ・グラン・クリュ","279","11","215"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Arlaud","ドメーヌ・アルロー","2008","35000","Bonnes-Mares Grand Cru","ボンヌ・マール・グラン・クリュ","280","11","221"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Louis Carillon &Fils","ドメーヌ・ルイ・キャリヨン・エ・フィス","2008","11800","Puligny-Montrachet","ピュリニー・モンラッシェ","281","11","323"
"Bordeaux / Médoc / Saint-Julien ","ボルドー地方 / メドック地区 / サン・ジュリアン（第２級）","5","1","Jaen-Eugène Borie et Famille","ジャン・ユジェンヌ・ボリー・エ・ファミーユ","1983","24800","Ch. Ducru Beaucaillou","シャトー・デュクリュ・ボーカイユ","282","9","3"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Michel Niellon","ドメーヌ・ミシェル・ニーロン","2008","11000","Chassagne Montrachet","シャサーニュ・モンラッシェ","283","11","334"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Fourrier","ドメーヌ・フーリエ","1993","19800","Gevrey-Chambertin Aux Echezeaux","ジュヴレ・シャンベルタン・オゥ・エシェゾー","284","11","203"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Sylvain Cathiard","ドメーヌ・シルヴァン・カティアール","2006","12600","Vosne-Romanée","ヴォーヌ・ロマネ","285","11","228"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","3","1","Dom. Leflaive","ドメーヌ・ルフレーヴ","2008","19800","Puligny-Montrachet 1er Cru Clavoillon","ピュリニー・モンラッシェ・プルミエ・クリュ・クラヴァイヨン","286","11","324"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Ramonet","ドメーヌ・ラモネ","2006","12600","Puligny-Montrachet","ピュリニー・モンラッシェ","287","11","323"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Fourrier","ドメーヌ・フーリエ","1978","52500","Gevrey-Chambertin 1er Cru Combe aux Moines","ジュヴレ・シャンベルタン・プルミエ・クリュ・コンブ・オー・モワンヌ","288","11","204"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. des Espiers","ドメーヌ・デスピエ","1998","10500","Gigondas Cuvée des Blanches","ジゴンダス・キュヴェ・デ・ブランシュ","289","14","51"
"Niederösterreich / Kremstal","ニーダーエスタライヒ州 / クレムスタール地区","3","2","Weingut Müller-Grossmann","ヴァイングード・ミュラー・グロースマン","2012","4800","Kremstal Grüner Veltliner Großer Satz","グリューナー・フェルトリーナー・グロッサー・サッツ","290","19","0"
"Sud-Ouest","南西地方","5","1","Ch. Viella","シャトー・ヴィエラ","2008","5950","Madiran Prestige","マディラン・プレステージュ","291","10","1"
"Bordeaux / Graves / Pessac-Léognan","ボルドー地方 / グラーヴ地区 / ペサック・レオニャン","5","1","Société Montagne","ソシエテ・モンターニュ","1990","28000","Ch.Pape Clément","シャトー・パプ・クレマン","292","9","8"
"Bordeaux / Pomerol","ボルドー地方 / ポムロル地区","5","1","AXA Millésimes","アクサ・ミレジム","1988","19800","Ch. Petit Village","シャトー・プティ・ヴィラージュ","293","9","12"
"California / Napa Valley","カルフォルニア州 / ナパ・ヴァレー","5","6","Grace Family Vinyard","グレース・ファミリー・ヴィンヤード","2000","58000","Napa Valley Cabernet Sauvignon","ナパ・ヴァレー・カベルネ・ソーヴィニヨン","294","22","3"
"Alsace / Gewurztraminer ","アルザス地方  / ゲヴェルツトラミネール","3","1","Dom. Marcel Daiss","ドメーヌ・マルセル・ダイス","2005","7800","Gewurztraminer St. Hippolyte","ゲヴェルツトラミネール・サン・イポリット","295","7","3"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","2007","11550","Saint-Joséph ","サン・ジョセフ","296","14","4"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Santa Duc","ドメーヌ・サンタ・デュック","1993","15750","Gigondas Cuvée Prestige des Hautes Garrigues","ジゴンダス・キュヴェ・プレステージュ・デ・オート・ガリグ","297","14","51"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Alain Coche-Bizouard ","ドメーヌ・アラン・コシュ・ビズアール","2005","10500","Meursault 1er Cru Charmes","ムルソープルミエ・クリュ・シャルム","298","11","322"
"Vallée de la Loire / Touraine","ロワール河流域  / トゥーレーヌ地区","5","1","Dom. Fabrice Gasnier","ドメーヌ・ファブリス・ガニエ","2009","6300","Chinon Cuvée Signature","シノン・キュヴェ・シグナチュール","299","8","201"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域  /  アンジュー＆ソミュール地区","5","1","Château de Villeneuve","シャトー・ド・ヴィルヌーヴ","2009","6950","Saumur-Champigny Cuvée Grand Clos","ソミュール・シャンピニー・キュヴェ・グラン・クロ","300","8","101"
"Victoria / Gippsland","ヴィクトリア州 / ギップスランド","5","9","Bass Phillip Wines","バス・フィリップ・ワインズ","2008","10500","Crown Prince Pinot Noir","クラウン・プリンス・ピノ・ノワール","305","23","2"
"Languedoc","ラングドック地方","5","1","Dom. L'Aiguelière","ドメーヌ・レグリエール","1998","12000","Coteaux du Languedoc Montpeyroux Côte Dorée","コトー・デュ・ラングドック・モンペイルー・コート・ドレ","306","26","1"
"Languedoc","ラングドック地方","5","1","Dom. L'Aiguelière","ドメーヌ・レグリエール","1998","12000","Coteaux du Languedoc Montpeyroux Côte Rousse","コトー・デュ・ラングドック・モンペイルー・コート・ルスー","307","26","1"
"Languedoc","ラングドック地方","5","1","Dom. Clavel","ドメーヌ・クラヴェル","1998","8400","Coteaux du Languedoc Copa Santa","コトー・デュ・ラングドック・コパ・サンタ","308","26","1"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Jean Marc Boillot","ドメーヌ・ジャン・マルク・ボワイヨ","2006","7500","Beaune 1er Cru Montrevenots","ポマール･プルミエ・クリュ・モンレヴノ","309","11","316"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Larue","ドメーヌ・ラリュー","2008","6800","Saint-Aubin les Combes","サン・トーバン・レ・コンブ","310","11","338"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Vincent Dancer","ドメーヌ・ヴァンサン・ダンセ","2008","10500","Meursault les Grands Charrons","ムルソー・レ・グラン・シャロン","311","11","321"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. le Clos du Caillou","ドメーヌ・ル・クロ・デュ・カイユ","2009","18900","Chateauneuf-du-Pape Cuvée Réserve","シャトーヌッフ・デュ・パプ・キュヴェ・レゼルヴ","312","14","50"
"Provence","プロヴァンス地方","5","1","Dom. la Bastide Blanche","ドメーヌ・ラ・バスティッド・ブランシュ","2004","7800","Bandol Cuvée Estagnol","バンドール・キュヴェ・エスタニョール","313","16","1"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方","5","1","Dom. Marchand Grillot ","ドメーヌ・マルシャン・グリオ","2009","10500","Gevrey-Chambertin Champerrier Vigne Centenaire","ジュヴレ・シャンベルタン・シャンペリエ・ヴィーニュ・サントネール","315","11","203"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方","5","1","Dom. Marchand Grillot ","ドメーヌ・マルシャン・グリオ","2009","10800","Gevrey-Chambertin 1er Cru Petite Chapelle","ジュヴレ・シャンベルタン・プルミエ・クリュ・プテ・シャペル","316","11","204"
"Vallée de la Loire / Touraine","ロワール河流域  / トゥーレーヌ地区","5","1","Dom. de Pallus","ドメーヌ・ドゥ・パリュ","2007","7850","Chinon Pallus","シノン・パリュ","317","8","201"
"Western Cape","西ケープ州","1","10","Graham Beck Wines","グラハム・ベック・ワインズ","S.A.","4800","W.O. Western Cape Brut","W.O. ウエスタン•ケープ•ブリュット","318","5","0"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Robert Chevillon","ドメーヌ・ロベール・シュヴィヨン","2009","10500","Nuits-Saint-Georges 1er Cru les Chaignots","ニュイ・サン・ジョルジュ・プルミエ・クリュ・レ・シェニョ","319","11","234"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Robert Chevillon","ドメーヌ・ロベール・シュヴィヨン","2009","12800","Nuits-Saint-Georges 1er Cru les Cailles","ニュイ・サン・ジョルジュ・プルミエ・クリュ・レ・カイユ","320","11","234"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Robert Chevillon","ドメーヌ・ロベール・シュヴィヨン","2006","11000","Nuits-Saint-Georges 1er Cru les Perriéres","ニュイ・サン・ジョルジュ・プルミエ・クリュ・ラ・ペリエール","321","11","234"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Robert Chevillon","ドメーヌ・ロベール・シュヴィヨン","2009","24600","Nuits-Saint-Georges 1er Cru les Cailles","ニュイ・サン・ジョルジュ・プルミエ・クリュ・レ・カイユ","322","11","234"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Robert Chevillon","ドメーヌ・ロベール・シュヴィヨン","2009","24600","Nuits-Saint-Georges 1er Cru les Vaucranins","ニュイ・サン・ジョルジュ・プルミエ・クリュ・レ・ヴォークラン","323","11","234"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Robert Chevillon","ドメーヌ・ロベール・シュヴィヨン","2009","24600","Nuits-Saint-Georges 1er Cru les Saint Georges","ニュイ・サン・ジョルジュ・プルミエ・クリュ・レ・サン・ジョルジュ","324","11","234"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. René Balthazar","ドメーヌ・ルネ・バルタザール","1991","17800","Cornas ","コルナス","325","14","5"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Albert Dervieux-Thaize","ドメーヌ・アルベール・デルヴィユー・テーズ","1988","23800","Côte-Rôtie Cuvée Réservée Cote Blonde la Garde","コート・ロティ・キュヴェ・レゼルヴ・コート・ブロンド・ラ・ガルド","326","14","1"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域  /  アンジュー＆ソミュール地区","3","1","Ch. Pierre Bise","シャトー・ピエール・ビズ","2006","5800","Anjou le Haut de la Garde","アンジュー・レ・オー・ド・ラ・ガルド","327","8","103"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域  /  アンジュー＆ソミュール地区","3","1","Ch. Pierre Bise","シャトー・ピエール・ビズ","2007","5800","Anjou le Haut de la Garde","アンジュー・レ・オー・ド・ラ・ガルド","328","8","103"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域  /  アンジュー＆ソミュール地区","3","1","Dom. Nicolas Joly","ドメーヌ・ニコラ・ジョリー","1997","16800","Savennières Clos de la Coulée de Serrant","サヴァニエール・クロ・ド・ラ・クレ・ド・セラン","329","8","100"
"Vallée de la Loire / Anjou & Saumur","ロワール河流域  /  アンジュー＆ソミュール地区","5","1","Ch. Pierre Bise","シャトー・ピエール・ビズ","2009","5800","Anjou Villages Sur Schistes","アンジュー・ヴィラージュ・シュル・シスト","330","8","103"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Paverot","ドメーヌ・パヴロ","2009","8400","Pernand-Vergelesses 1er Cru En Caradeux","ペルナン・ヴェルジュレス・プルミエ・クリュ・アン・カラドゥー","331","11","311"
